,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,playerID,yearID,G,AB,R,H,2B,3B,HR,RBI,BB,SO,IBB,AVG,OBP,SLG,OPS,label,POS
2420,2420,2420,2443,schafjo02,2012,106,313,40,66,10,2,4,23.0,36,106.0,3.0,0.21100000000000002,0.29100000000000004,0.294,0.585,0,OF
2421,2421,2421,2444,schumsk01,2012,107,272,37,75,14,4,1,28.0,27,50.0,2.0,0.276,0.33899999999999997,0.368,0.7070000000000001,0,2B
2422,2422,2422,2445,scottlu01,2012,96,314,35,72,22,1,14,55.0,21,80.0,3.0,0.22899999999999998,0.27399999999999997,0.439,0.713,0,1B
2423,2423,2423,2446,scutama01,2012,95,377,47,102,16,3,4,30.0,27,35.0,0.0,0.271,0.317,0.361,0.6779999999999999,0,2B
2424,2424,2424,2447,seageky01,2012,155,594,62,154,35,1,20,86.0,46,110.0,1.0,0.259,0.311,0.423,0.7340000000000001,0,2B
2425,2425,2425,2448,smithse01,2012,125,383,55,92,23,2,14,52.0,50,98.0,7.0,0.24,0.326,0.42,0.746,0,OF
2426,2426,2426,2449,smoakju01,2012,132,483,49,105,14,0,19,51.0,49,111.0,2.0,0.217,0.28800000000000003,0.364,0.652,0,1B
2427,2427,2427,2450,solando01,2012,93,285,29,84,11,3,2,28.0,21,58.0,1.0,0.295,0.33799999999999997,0.375,0.713,0,2B
2428,2428,2428,2451,soriaal01,2012,151,561,68,147,33,2,32,108.0,44,153.0,5.0,0.262,0.314,0.499,0.813,0,OF
2429,2429,2429,2452,spande01,2012,128,516,71,146,38,4,4,41.0,47,62.0,0.0,0.28300000000000003,0.342,0.395,0.737,0,OF
2430,2430,2430,2453,stantmi03,2012,123,449,75,130,30,1,37,86.0,46,143.0,9.0,0.29,0.355,0.608,0.963,0,OF
2431,2431,2431,2454,stubbdr01,2012,136,493,75,105,13,2,14,40.0,42,166.0,0.0,0.213,0.27399999999999997,0.33299999999999996,0.607,0,OF
2432,2432,2432,2455,suzukic01,2012,95,402,49,105,15,5,4,28.0,17,40.0,4.0,0.261,0.28800000000000003,0.353,0.6409999999999999,0,OF
2433,2433,2433,2456,swishni01,2012,148,537,75,146,36,0,24,93.0,77,141.0,2.0,0.272,0.36,0.473,0.833,0,1B
2434,2434,2434,2457,tabatjo01,2012,103,333,43,81,20,3,3,16.0,29,58.0,0.0,0.243,0.304,0.348,0.652,0,OF
2435,2435,2435,2458,teixema01,2012,123,451,66,113,27,1,24,84.0,54,83.0,1.0,0.251,0.32299999999999995,0.475,0.7979999999999999,0,1B
2436,2436,2436,2459,tejadru01,2012,114,464,53,134,26,0,1,25.0,27,73.0,0.0,0.289,0.327,0.35100000000000003,0.6779999999999999,0,SS
2437,2437,2437,2460,theriry01,2012,104,352,45,95,16,1,0,28.0,24,47.0,1.0,0.27,0.314,0.321,0.635,0,2B
2438,2438,2438,2461,tholejo01,2012,104,321,24,75,15,0,1,21.0,27,50.0,6.0,0.23399999999999999,0.292,0.29,0.5820000000000001,0,C
2439,2439,2439,2462,torrean02,2012,132,374,47,86,17,7,3,35.0,52,90.0,2.0,0.23,0.322,0.337,0.659,0,OF
2440,2440,2440,2463,troutmi01,2012,139,559,129,182,27,8,30,83.0,67,139.0,4.0,0.326,0.39299999999999996,0.564,0.9570000000000001,1,OF
2441,2441,2441,2464,trumbma01,2012,144,544,66,146,19,3,32,95.0,36,153.0,3.0,0.268,0.313,0.491,0.804,0,1B
2442,2442,2442,2465,turneju01,2012,94,171,20,46,13,1,2,19.0,9,24.0,0.0,0.26899999999999996,0.304,0.392,0.696,0,1B
2443,2443,2443,2466,ugglada01,2012,154,523,86,115,29,0,19,78.0,94,168.0,5.0,0.22,0.337,0.384,0.721,0,2B
2444,2444,2444,2467,uptonbj01,2012,146,573,79,141,29,3,28,78.0,45,169.0,0.0,0.24600000000000002,0.297,0.45399999999999996,0.7509999999999999,0,OF
2445,2445,2445,2468,uptonju01,2012,150,554,107,155,24,4,17,67.0,63,121.0,5.0,0.28,0.35,0.43,0.78,0,OF
2446,2446,2446,2469,utleych01,2012,83,301,48,77,15,2,11,45.0,43,43.0,7.0,0.256,0.34299999999999997,0.429,0.772,0,2B
2447,2447,2447,2470,valbulu01,2012,90,265,26,58,20,0,4,28.0,36,55.0,1.0,0.21899999999999997,0.31,0.34,0.65,0,2B
2448,2448,2448,2471,valdejo02,2012,94,191,28,46,9,1,8,26.0,10,44.0,0.0,0.24100000000000002,0.27899999999999997,0.424,0.703,0,2B
2449,2449,2449,2472,venabwi01,2012,148,417,62,110,26,8,9,45.0,41,94.0,2.0,0.264,0.32799999999999996,0.429,0.757,0,OF
2450,2450,2450,2473,vicieda01,2012,147,505,64,129,18,1,25,78.0,28,120.0,0.0,0.255,0.292,0.444,0.736,0,OF
2451,2451,2451,2474,victosh01,2012,101,387,46,101,17,5,9,40.0,35,49.0,1.0,0.261,0.321,0.401,0.722,0,OF
2452,2452,2452,2475,vottojo01,2012,111,374,59,126,44,0,14,56.0,94,85.0,18.0,0.337,0.46799999999999997,0.5670000000000001,1.035,0,1B
2453,2453,2453,2476,walkene01,2012,129,472,62,132,27,0,14,69.0,47,104.0,1.0,0.28,0.34,0.426,0.7659999999999999,0,2B
2454,2454,2454,2477,weeksje01,2012,118,444,54,98,15,8,2,20.0,50,70.0,0.0,0.221,0.298,0.304,0.602,0,2B
2455,2455,2455,2478,weeksri01,2012,157,588,85,135,29,4,21,63.0,74,169.0,2.0,0.23,0.315,0.4,0.715,0,2B
2456,2456,2456,2479,wellsca01,2012,93,285,42,65,12,3,10,36.0,26,80.0,0.0,0.228,0.293,0.396,0.6890000000000001,0,OF
2457,2457,2457,2480,werthja01,2012,81,300,42,90,21,3,5,31.0,42,57.0,2.0,0.3,0.385,0.44,0.825,0,OF
2458,2458,2458,2481,wietema01,2012,144,526,67,131,27,1,23,83.0,60,112.0,4.0,0.249,0.324,0.435,0.759,0,C
2459,2459,2459,2482,wiggity01,2012,125,315,40,74,11,0,11,43.0,37,81.0,2.0,0.235,0.31,0.375,0.685,0,1B
2460,2460,2460,2483,willijo03,2012,145,519,85,135,30,1,35,110.0,76,141.0,4.0,0.26,0.35100000000000003,0.524,0.875,1,OF
2461,2461,2461,2484,wrighda03,2012,156,581,91,178,41,2,21,93.0,81,112.0,16.0,0.306,0.38799999999999996,0.4920000000000001,0.88,0,3B
2462,2462,2462,2485,youklke01,2012,80,292,47,69,8,1,15,46.0,37,69.0,2.0,0.23600000000000002,0.32,0.425,0.745,0,1B
2463,2463,2463,2486,youngch04,2012,101,325,36,75,24,0,14,41.0,36,79.0,0.0,0.231,0.307,0.434,0.741,0,OF
2464,2464,2464,2487,youngde03,2012,151,574,54,153,27,1,18,74.0,20,112.0,1.0,0.267,0.28800000000000003,0.41100000000000003,0.6990000000000001,0,OF
2465,2465,2465,2488,younger03,2012,98,174,36,55,7,2,4,15.0,13,31.0,0.0,0.316,0.364,0.44799999999999995,0.812,0,OF
2466,2466,2466,2489,youngmi02,2012,156,611,79,169,27,3,8,67.0,33,70.0,3.0,0.27699999999999997,0.311,0.37,0.6809999999999999,0,1B
2467,2467,2467,2490,zimmery01,2012,145,578,93,163,36,1,25,95.0,57,116.0,8.0,0.282,0.344,0.478,0.8220000000000001,0,3B
2468,2468,2468,2491,zobribe01,2012,157,560,88,151,39,7,20,74.0,97,103.0,7.0,0.27,0.374,0.47100000000000003,0.845,0,2B
2469,2469,2469,2492,ackledu01,2013,113,384,40,97,18,2,4,31.0,37,72.0,1.0,0.253,0.318,0.341,0.659,0,1B
2470,2470,2470,2493,adamsma01,2013,108,296,46,84,14,0,17,51.0,23,80.0,0.0,0.284,0.335,0.503,0.838,0,1B
2471,2471,2471,2494,alonsyo01,2013,97,334,34,94,11,0,6,45.0,32,47.0,5.0,0.281,0.33799999999999997,0.368,0.706,0,1B
2472,2472,2472,2495,altuvjo01,2013,152,626,64,177,31,2,5,52.0,32,85.0,5.0,0.28300000000000003,0.314,0.363,0.677,0,2B
2473,2473,2473,2496,alvarpe01,2013,152,558,70,130,22,2,36,100.0,48,186.0,7.0,0.233,0.292,0.473,0.765,1,3B
2474,2474,2474,2497,amarial01,2013,146,368,35,87,14,4,5,32.0,22,57.0,1.0,0.23600000000000002,0.27899999999999997,0.337,0.616,0,2B
2475,2475,2475,2498,andruel01,2013,156,620,91,168,17,4,4,67.0,52,97.0,1.0,0.271,0.324,0.331,0.655,0,SS
2476,2476,2476,2499,aokino01,2013,155,597,80,171,20,3,8,37.0,55,40.0,1.0,0.28600000000000003,0.345,0.37,0.715,0,OF
2477,2477,2477,2500,arciaos01,2013,97,351,34,88,17,2,14,43.0,23,117.0,0.0,0.251,0.297,0.43,0.727,0,OF
2478,2478,2478,2501,arenano01,2013,133,486,49,130,29,4,10,52.0,23,72.0,1.0,0.267,0.299,0.405,0.7040000000000001,0,3B
2479,2479,2479,2502,arencjp01,2013,138,474,45,92,18,0,21,55.0,18,148.0,0.0,0.19399999999999998,0.223,0.365,0.588,0,C
2480,2480,2480,2503,ariasjo01,2013,102,225,17,61,9,2,1,19.0,4,33.0,1.0,0.271,0.281,0.342,0.623,0,1B
2481,2481,2481,2504,avilaal01,2013,102,330,39,75,14,1,11,47.0,44,112.0,0.0,0.22699999999999998,0.316,0.376,0.6920000000000001,0,C
2482,2482,2482,2505,avilemi01,2013,124,361,54,91,15,0,9,46.0,15,41.0,0.0,0.252,0.276,0.368,0.644,0,2B
2483,2483,2483,2506,aybarer01,2013,138,550,68,149,33,5,6,54.0,23,59.0,1.0,0.271,0.298,0.382,0.68,0,SS
2484,2484,2484,2507,barmecl01,2013,108,304,22,64,15,0,5,23.0,14,70.0,3.0,0.21100000000000002,0.245,0.309,0.5539999999999999,0,SS
2485,2485,2485,2508,barnebr02,2013,136,408,46,98,17,1,8,41.0,21,127.0,0.0,0.24,0.276,0.34600000000000003,0.622,0,OF
2486,2486,2486,2509,barneda01,2013,141,501,49,104,25,1,7,41.0,36,64.0,5.0,0.20800000000000002,0.258,0.303,0.561,0,2B
2487,2487,2487,2510,bautijo02,2013,118,452,82,117,24,0,28,73.0,69,84.0,2.0,0.259,0.354,0.498,0.852,0,1B
2488,2488,2488,2511,beckhgo01,2013,103,371,46,99,22,1,5,24.0,28,56.0,2.0,0.267,0.315,0.3720000000000001,0.687,0,2B
2489,2489,2489,2512,beltbr01,2013,150,509,76,147,39,4,17,67.0,52,125.0,4.0,0.289,0.353,0.48100000000000004,0.8340000000000001,0,1B
2490,2490,2490,2513,beltrad01,2013,161,631,88,199,32,0,30,92.0,50,78.0,12.0,0.315,0.365,0.509,0.8740000000000001,0,3B
2491,2491,2491,2514,beltrca01,2013,145,554,79,164,30,3,24,84.0,38,90.0,1.0,0.29600000000000004,0.33799999999999997,0.491,0.8290000000000001,0,OF
2492,2492,2492,2515,bernaro01,2013,85,152,18,27,6,1,2,6.0,12,44.0,1.0,0.17800000000000002,0.23800000000000002,0.27,0.508,0,OF
2493,2493,2493,2516,betanyu01,2013,137,391,35,83,15,1,13,46.0,14,71.0,3.0,0.212,0.23800000000000002,0.355,0.593,0,1B
2494,2494,2494,2517,biancje01,2013,100,236,22,56,8,1,1,25.0,11,46.0,0.0,0.237,0.26899999999999996,0.292,0.561,0,2B
2495,2495,2495,2518,blackch02,2013,82,246,35,76,17,2,6,22.0,7,49.0,0.0,0.309,0.32799999999999996,0.467,0.795,0,OF
2496,2496,2496,2519,blancgr01,2013,141,452,50,120,17,6,3,41.0,52,95.0,4.0,0.265,0.33899999999999997,0.35,0.6890000000000001,0,OF
2497,2497,2497,2520,blankky01,2013,88,280,31,68,14,0,8,35.0,21,85.0,1.0,0.243,0.294,0.379,0.6729999999999999,0,1B
2498,2498,2498,2521,bonifem01,2013,94,262,33,57,16,1,3,20.0,13,66.0,0.0,0.218,0.253,0.321,0.574,0,2B
2499,2499,2499,2522,bournmi01,2013,130,525,75,138,21,6,6,50.0,40,132.0,0.0,0.263,0.313,0.36,0.6729999999999999,0,OF
2500,2500,2500,2523,brantmi02,2013,151,556,66,158,26,3,10,73.0,40,67.0,1.0,0.284,0.32799999999999996,0.396,0.7240000000000001,0,OF
2501,2501,2501,2524,browndo01,2013,139,496,65,135,21,4,27,83.0,39,97.0,5.0,0.272,0.32299999999999995,0.494,0.8170000000000001,0,OF
2502,2502,2502,2525,bruceja01,2013,160,626,89,164,43,1,30,109.0,63,185.0,13.0,0.262,0.327,0.478,0.805,1,OF
2503,2503,2503,2526,buckjo01,2013,101,368,38,79,11,0,15,60.0,29,99.0,4.0,0.215,0.271,0.3670000000000001,0.638,0,C
2504,2504,2504,2527,butlebi03,2013,162,582,62,168,27,0,15,82.0,79,102.0,11.0,0.289,0.371,0.41200000000000003,0.7829999999999999,0,1B
2505,2505,2505,2528,byrdma01,2013,117,425,61,121,26,5,21,71.0,25,124.0,2.0,0.285,0.32,0.518,0.838,0,OF
2506,2506,2506,2529,cabreas01,2013,136,508,66,123,35,2,14,64.0,35,114.0,1.0,0.242,0.28800000000000003,0.402,0.69,0,SS
2507,2507,2507,2530,cabreev01,2013,95,381,54,108,15,5,4,31.0,41,69.0,0.0,0.28300000000000003,0.35200000000000004,0.381,0.733,0,SS
2508,2508,2508,2531,cabreme01,2013,88,344,39,96,15,2,3,30.0,23,47.0,0.0,0.27899999999999997,0.322,0.36,0.682,0,OF
2509,2509,2509,2532,cabremi01,2013,148,555,103,193,26,1,44,137.0,90,94.0,19.0,0.348,0.4370000000000001,0.636,1.073,1,3B
2510,2510,2510,2533,cainlo01,2013,115,399,54,100,21,3,4,46.0,33,90.0,2.0,0.251,0.304,0.348,0.652,0,OF
2511,2511,2511,2534,callaal01,2013,86,294,32,74,13,0,5,36.0,34,22.0,2.0,0.252,0.324,0.34700000000000003,0.6709999999999999,0,3B
2512,2512,2512,2535,canoro01,2013,160,605,81,190,41,0,27,107.0,65,85.0,16.0,0.314,0.37799999999999995,0.516,0.894,1,2B
2513,2513,2513,2536,carpema01,2013,157,626,126,199,55,7,11,78.0,72,98.0,1.0,0.318,0.384,0.48100000000000004,0.865,1,1B
2514,2514,2514,2537,carpmi01,2013,86,216,34,64,18,2,9,43.0,22,67.0,0.0,0.29600000000000004,0.35700000000000004,0.523,0.88,0,1B
2515,2515,2515,2538,cartech02,2013,148,506,64,113,24,2,29,82.0,70,212.0,1.0,0.223,0.315,0.451,0.7659999999999999,0,1B
2516,2516,2516,2539,castiwe01,2013,113,380,41,104,23,0,8,32.0,34,97.0,3.0,0.27399999999999997,0.332,0.397,0.7290000000000001,0,C
2517,2517,2517,2540,castrja01,2013,120,435,63,120,35,1,18,56.0,50,130.0,3.0,0.276,0.348,0.485,0.833,0,C
2518,2518,2518,2541,castrst01,2013,161,666,59,163,34,2,10,44.0,30,129.0,0.0,0.245,0.27699999999999997,0.34700000000000003,0.624,0,SS
2519,2519,2519,2542,cespeyo01,2013,135,529,74,127,21,4,26,80.0,37,137.0,5.0,0.24,0.28800000000000003,0.442,0.73,0,OF
2520,2520,2520,2543,chaveen01,2013,97,266,22,71,10,0,2,14.0,9,31.0,1.0,0.267,0.29,0.327,0.617,0,OF
2521,2521,2521,2544,chaveer01,2013,80,228,28,64,14,2,9,44.0,19,45.0,4.0,0.281,0.32899999999999996,0.478,0.807,0,1B
2522,2522,2522,2545,chiselo01,2013,94,289,30,65,17,0,11,36.0,16,56.0,0.0,0.225,0.266,0.39799999999999996,0.664,0,3B
2523,2523,2523,2546,choosh01,2013,154,569,107,162,34,2,21,54.0,112,133.0,5.0,0.285,0.401,0.462,0.863,0,OF
2524,2524,2524,2547,congeha01,2013,92,233,23,58,13,1,7,21.0,17,61.0,2.0,0.249,0.299,0.40299999999999997,0.7020000000000001,0,C
2525,2525,2525,2548,cozarza01,2013,151,567,74,144,30,3,12,63.0,26,102.0,2.0,0.254,0.282,0.381,0.6629999999999999,0,SS
2526,2526,2526,2549,craigal01,2013,134,508,71,160,29,2,13,97.0,40,100.0,2.0,0.315,0.36200000000000004,0.457,0.8190000000000001,0,1B
2527,2527,2527,2550,crawfbr01,2013,149,499,52,124,24,3,9,43.0,42,96.0,6.0,0.248,0.305,0.363,0.6679999999999999,0,SS
2528,2528,2528,2551,crawfca02,2013,116,435,62,123,30,3,6,31.0,28,66.0,2.0,0.28300000000000003,0.325,0.40700000000000003,0.732,0,OF
2529,2529,2529,2552,crispco01,2013,131,513,93,134,22,3,22,66.0,61,65.0,3.0,0.261,0.335,0.444,0.779,0,OF
2530,2530,2530,2553,cruzne02,2013,109,413,49,110,18,0,27,76.0,35,109.0,2.0,0.266,0.321,0.506,0.8270000000000001,0,OF
2531,2531,2531,2554,cuddymi01,2013,130,489,74,162,31,3,20,84.0,46,100.0,5.0,0.331,0.387,0.53,0.917,1,1B
2532,2532,2532,2555,davisch02,2013,160,584,103,167,42,1,53,138.0,72,199.0,12.0,0.28600000000000003,0.36,0.634,0.9940000000000001,1,1B
2533,2533,2533,2556,davisik02,2013,103,317,37,65,14,0,9,33.0,57,101.0,5.0,0.205,0.324,0.33399999999999996,0.6579999999999999,0,1B
2534,2534,2534,2557,davisra01,2013,108,331,49,86,16,2,6,24.0,21,67.0,0.0,0.26,0.302,0.375,0.677,0,OF
2535,2535,2535,2558,deazaal01,2013,153,607,84,160,27,4,17,62.0,50,147.0,1.0,0.264,0.317,0.405,0.722,0,OF
2536,2536,2536,2559,dejesda01,2013,84,284,39,71,19,3,6,27.0,29,55.0,0.0,0.25,0.319,0.401,0.72,0,OF
2537,2537,2537,2560,denorch01,2013,144,473,67,132,21,2,10,47.0,42,84.0,2.0,0.27899999999999997,0.335,0.395,0.73,0,OF
2538,2538,2538,2561,derosma01,2013,88,204,23,48,12,1,7,36.0,28,49.0,1.0,0.235,0.32299999999999995,0.40700000000000003,0.73,0,1B
2539,2539,2539,2562,descada01,2013,123,328,43,78,25,1,5,43.0,22,56.0,5.0,0.23800000000000002,0.284,0.366,0.65,0,2B
2540,2540,2540,2563,desmoia01,2013,158,600,77,168,38,3,20,80.0,43,145.0,3.0,0.28,0.326,0.45299999999999996,0.779,1,SS
2541,2541,2541,2564,dirksan01,2013,131,438,60,112,16,2,9,37.0,42,84.0,2.0,0.256,0.32,0.363,0.6829999999999999,0,OF
2542,2542,2542,2565,dobbsgr01,2013,114,237,21,54,11,0,2,22.0,22,40.0,6.0,0.228,0.29,0.3,0.59,0,1B
2543,2543,2543,2566,dominma01,2013,152,543,56,131,25,0,21,77.0,30,96.0,1.0,0.24100000000000002,0.278,0.40299999999999997,0.6809999999999999,0,3B
2544,2544,2544,2567,donaljo02,2013,158,579,89,174,37,3,24,93.0,76,110.0,2.0,0.301,0.37799999999999995,0.499,0.877,0,1B
2545,2545,2545,2568,doumiry01,2013,135,485,49,120,28,1,14,55.0,48,99.0,4.0,0.247,0.313,0.396,0.7090000000000001,0,C
2546,2546,2546,2569,doziebr01,2013,147,558,72,136,33,4,18,66.0,51,120.0,0.0,0.244,0.305,0.414,0.7190000000000001,0,2B
2547,2547,2547,2570,drewst01,2013,124,442,57,112,29,8,13,67.0,54,124.0,3.0,0.253,0.332,0.44299999999999995,0.775,0,SS
2548,2548,2548,2571,dudalu01,2013,100,318,42,71,16,0,15,33.0,55,102.0,4.0,0.223,0.336,0.415,0.7509999999999999,0,1B
2549,2549,2549,2572,dunnad01,2013,149,525,60,115,15,0,34,86.0,76,189.0,7.0,0.21899999999999997,0.316,0.442,0.758,0,1B
2550,2550,2550,2573,dysonja01,2013,87,213,30,55,9,4,2,17.0,21,45.0,1.0,0.258,0.32299999999999995,0.366,0.6890000000000001,0,OF
2551,2551,2551,2574,ellisaj01,2013,115,390,43,93,17,1,10,52.0,45,78.0,1.0,0.23800000000000002,0.313,0.364,0.677,0,C
2552,2552,2552,2575,ellisma01,2013,126,433,46,117,13,2,6,48.0,26,74.0,2.0,0.27,0.308,0.35100000000000003,0.659,0,2B
2553,2553,2553,2576,ellsbja01,2013,134,577,92,172,31,8,9,53.0,47,92.0,3.0,0.298,0.35,0.426,0.7759999999999999,0,OF
2554,2554,2554,2577,encared01,2013,142,530,90,144,29,1,36,104.0,82,62.0,7.0,0.272,0.366,0.534,0.9,0,1B
2555,2555,2555,2578,escobal02,2013,158,607,57,142,20,4,4,52.0,19,84.0,1.0,0.23399999999999999,0.256,0.3,0.556,0,SS
2556,2556,2556,2579,escobyu01,2013,153,508,61,130,27,1,9,56.0,57,73.0,2.0,0.256,0.32899999999999996,0.366,0.695,0,SS
2557,2557,2557,2580,ethiean01,2013,142,482,54,131,33,2,12,52.0,61,95.0,11.0,0.272,0.35200000000000004,0.423,0.775,0,OF
2558,2558,2558,2581,fieldpr01,2013,162,624,82,174,36,0,25,106.0,75,117.0,5.0,0.27899999999999997,0.354,0.457,0.8109999999999999,0,1B
2559,2559,2559,2582,flahery01,2013,85,246,28,55,11,0,10,27.0,19,62.0,3.0,0.22399999999999998,0.27899999999999997,0.39,0.669,0,1B
2560,2560,2560,2583,floripe01,2013,134,403,44,89,17,0,9,44.0,33,115.0,1.0,0.221,0.278,0.33,0.608,0,SS
2561,2561,2561,2584,flowety01,2013,84,256,24,50,11,0,10,24.0,14,94.0,1.0,0.195,0.23600000000000002,0.355,0.591,0,C
2562,2562,2562,2585,fowlede01,2013,119,415,71,109,18,3,12,42.0,65,105.0,1.0,0.263,0.361,0.40700000000000003,0.768,0,OF
2563,2563,2563,2586,francju02,2013,89,240,26,53,10,1,13,32.0,25,95.0,3.0,0.221,0.292,0.433,0.725,0,3B
2564,2564,2564,2587,frandke01,2013,119,252,27,59,10,1,5,26.0,12,29.0,0.0,0.23399999999999999,0.267,0.341,0.608,0,1B
2565,2565,2565,2588,frankni01,2013,102,369,38,83,20,1,12,45.0,42,113.0,1.0,0.225,0.303,0.382,0.685,0,2B
2566,2566,2566,2589,frazito01,2013,150,531,63,124,29,3,19,73.0,50,125.0,1.0,0.23399999999999999,0.298,0.40700000000000003,0.705,0,3B
2567,2567,2567,2590,freemfr01,2013,147,551,89,176,27,2,23,109.0,66,121.0,10.0,0.319,0.389,0.501,0.89,0,1B
2568,2568,2568,2591,freesda01,2013,138,462,53,121,26,1,9,60.0,47,106.0,1.0,0.262,0.32799999999999996,0.381,0.7090000000000001,0,3B
2569,2569,2569,2592,freimna01,2013,80,190,10,52,8,1,4,24.0,14,31.0,0.0,0.27399999999999997,0.32,0.389,0.7090000000000001,0,1B
2570,2570,2570,2593,fuldsa01,2013,119,176,25,35,0,3,2,17.0,17,28.0,0.0,0.19899999999999998,0.267,0.267,0.534,0,OF
2571,2571,2571,2594,gardnbr01,2013,145,539,81,147,33,10,8,52.0,52,127.0,1.0,0.273,0.335,0.41600000000000004,0.7509999999999999,0,OF
2572,2572,2572,2595,gattiev01,2013,105,354,44,86,21,0,21,65.0,21,81.0,4.0,0.243,0.28300000000000003,0.48,0.763,0,1B
2573,2573,2573,2596,gentrcr01,2013,106,246,39,69,12,4,2,22.0,29,46.0,2.0,0.28,0.355,0.386,0.741,0,OF
2574,2574,2574,2597,gillaco01,2013,134,408,46,100,14,3,13,40.0,37,79.0,4.0,0.245,0.304,0.39,0.6940000000000001,0,1B
2575,2575,2575,2598,goldspa01,2013,160,602,103,182,36,3,36,125.0,99,145.0,19.0,0.302,0.39799999999999996,0.551,0.9490000000000001,1,1B
2576,2576,2576,2599,gomesjo01,2013,116,312,49,77,17,0,13,52.0,43,89.0,3.0,0.247,0.33299999999999996,0.426,0.759,0,OF
2577,2577,2577,2600,gomesya01,2013,88,293,45,86,18,2,11,38.0,18,67.0,0.0,0.294,0.33,0.48100000000000004,0.8109999999999999,0,1B
2578,2578,2578,2601,gomezca01,2013,147,536,80,152,27,10,24,73.0,37,146.0,2.0,0.284,0.326,0.506,0.8320000000000001,0,OF
2579,2579,2579,2602,gonzaad01,2013,157,583,69,171,32,0,22,100.0,47,98.0,6.0,0.293,0.341,0.461,0.802,0,1B
2580,2580,2580,2603,gonzaca01,2013,110,391,72,118,23,6,26,70.0,41,118.0,2.0,0.302,0.366,0.591,0.9570000000000001,0,OF
2581,2581,2581,2604,gordoal01,2013,156,633,90,168,27,6,20,81.0,52,141.0,7.0,0.265,0.318,0.42200000000000004,0.74,0,OF
2582,2582,2582,2605,gregodi01,2013,103,357,47,90,16,3,7,28.0,37,65.0,5.0,0.252,0.322,0.373,0.695,0,SS
2583,2583,2583,2606,guzmaje01,2013,126,288,33,65,17,0,9,35.0,27,79.0,1.0,0.226,0.292,0.37799999999999995,0.67,0,1B
2584,2584,2584,2607,gyorkje01,2013,125,486,62,121,26,0,23,63.0,33,123.0,1.0,0.249,0.29600000000000004,0.444,0.74,0,2B
2585,2585,2585,2608,hafnetr01,2013,82,262,31,53,8,1,12,37.0,32,79.0,2.0,0.20199999999999999,0.289,0.37799999999999995,0.667,0,
2586,2586,2586,2609,hairsje02,2013,96,204,17,43,7,0,2,22.0,14,22.0,0.0,0.21100000000000002,0.258,0.275,0.5329999999999999,0,1B
2587,2587,2587,2610,hamiljo03,2013,151,576,73,144,32,5,21,79.0,47,158.0,4.0,0.25,0.302,0.4320000000000001,0.7340000000000001,0,OF
2588,2588,2588,2611,hannaja01,2013,83,139,12,30,5,1,1,14.0,19,38.0,1.0,0.21600000000000005,0.308,0.28800000000000003,0.596,0,1B
2589,2589,2589,2612,hardyjj01,2013,159,601,66,158,27,0,25,76.0,38,73.0,3.0,0.263,0.306,0.433,0.7390000000000001,1,SS
2590,2590,2590,2613,harpebr03,2013,118,424,71,116,24,3,20,58.0,61,94.0,4.0,0.27399999999999997,0.36200000000000004,0.486,0.848,0,OF
2591,2591,2591,2614,headlch01,2013,141,520,59,130,35,2,13,50.0,67,142.0,7.0,0.25,0.33399999999999996,0.4,0.7340000000000001,0,3B
2592,2592,2592,2615,hechaad01,2013,148,543,30,123,14,8,3,42.0,30,96.0,1.0,0.22699999999999998,0.267,0.298,0.565,0,SS
2593,2593,2593,2616,heisech01,2013,87,224,29,53,11,1,9,23.0,9,51.0,0.0,0.237,0.264,0.415,0.679,0,OF
2594,2594,2594,2617,heltoto01,2013,124,397,41,99,22,1,15,61.0,40,87.0,1.0,0.249,0.314,0.423,0.737,0,1B
2595,2595,2595,2618,herrejo03,2013,81,195,16,57,7,2,1,16.0,14,24.0,3.0,0.292,0.336,0.364,0.7,0,2B
2596,2596,2596,2619,heywaja01,2013,104,382,67,97,22,1,14,38.0,48,73.0,1.0,0.254,0.337,0.4270000000000001,0.764,0,OF
2597,2597,2597,2620,hicksaa01,2013,81,281,37,54,11,3,8,27.0,24,84.0,0.0,0.192,0.254,0.33799999999999997,0.5920000000000001,0,OF
2598,2598,2598,2621,hillaa01,2013,87,327,45,95,21,1,11,41.0,29,48.0,2.0,0.29100000000000004,0.34700000000000003,0.462,0.809,0,2B
2599,2599,2599,2622,hollima01,2013,141,520,103,156,31,1,22,94.0,69,86.0,5.0,0.3,0.379,0.49,0.8690000000000001,0,OF
2600,2600,2600,2623,hosmeer01,2013,159,623,86,188,34,3,17,79.0,51,100.0,4.0,0.302,0.353,0.44799999999999995,0.8009999999999999,0,1B
2601,2601,2601,2624,howarry01,2013,80,286,34,76,20,2,11,43.0,23,95.0,4.0,0.266,0.314,0.465,0.779,0,1B
2602,2602,2602,2625,hundlni01,2013,114,373,35,87,19,0,13,44.0,26,98.0,5.0,0.233,0.281,0.389,0.67,0,C
2603,2603,2603,2626,hunteto01,2013,144,606,90,184,37,5,17,84.0,26,113.0,0.0,0.304,0.327,0.465,0.792,1,OF
2604,2604,2604,2627,iannech01,2013,115,325,40,73,15,0,11,39.0,68,100.0,2.0,0.225,0.355,0.3720000000000001,0.727,0,C
