,playerID,yearID,G,AB,R,H,2B,3B,HR,RBI,BB,SO,IBB,AVG,OBP,SLG,OPS
2531,cabreme01,2013,88,344,39,96,15,2,3,30.0,23,47.0,0.0,0.279,0.322,0.36,0.682
2532,cabremi01,2013,148,555,103,193,26,1,44,137.0,90,94.0,19.0,0.348,0.437,0.636,1.073
2533,cainlo01,2013,115,399,54,100,21,3,4,46.0,33,90.0,2.0,0.251,0.304,0.348,0.652
2534,callaal01,2013,86,294,32,74,13,0,5,36.0,34,22.0,2.0,0.252,0.324,0.347,0.671
2535,canoro01,2013,160,605,81,190,41,0,27,107.0,65,85.0,16.0,0.314,0.378,0.516,0.894
2536,carpema01,2013,157,626,126,199,55,7,11,78.0,72,98.0,1.0,0.318,0.384,0.481,0.865
2537,carpmi01,2013,86,216,34,64,18,2,9,43.0,22,67.0,0.0,0.296,0.357,0.523,0.88
2538,cartech02,2013,148,506,64,113,24,2,29,82.0,70,212.0,1.0,0.223,0.315,0.451,0.766
2539,castiwe01,2013,113,380,41,104,23,0,8,32.0,34,97.0,3.0,0.274,0.332,0.397,0.729
2540,castrja01,2013,120,435,63,120,35,1,18,56.0,50,130.0,3.0,0.276,0.348,0.485,0.833
2541,castrst01,2013,161,666,59,163,34,2,10,44.0,30,129.0,0.0,0.245,0.277,0.347,0.624
2542,cespeyo01,2013,135,529,74,127,21,4,26,80.0,37,137.0,5.0,0.24,0.288,0.442,0.73
2543,chaveen01,2013,97,266,22,71,10,0,2,14.0,9,31.0,1.0,0.267,0.29,0.327,0.617
2544,chaveer01,2013,80,228,28,64,14,2,9,44.0,19,45.0,4.0,0.281,0.329,0.478,0.807
2545,chiselo01,2013,94,289,30,65,17,0,11,36.0,16,56.0,0.0,0.225,0.266,0.398,0.664
2546,choosh01,2013,154,569,107,162,34,2,21,54.0,112,133.0,5.0,0.285,0.401,0.462,0.863
2547,congeha01,2013,92,233,23,58,13,1,7,21.0,17,61.0,2.0,0.249,0.299,0.403,0.702
2548,cozarza01,2013,151,567,74,144,30,3,12,63.0,26,102.0,2.0,0.254,0.282,0.381,0.663
2549,craigal01,2013,134,508,71,160,29,2,13,97.0,40,100.0,2.0,0.315,0.362,0.457,0.819
2550,crawfbr01,2013,149,499,52,124,24,3,9,43.0,42,96.0,6.0,0.248,0.305,0.363,0.668
2551,crawfca02,2013,116,435,62,123,30,3,6,31.0,28,66.0,2.0,0.283,0.325,0.407,0.732
2552,crispco01,2013,131,513,93,134,22,3,22,66.0,61,65.0,3.0,0.261,0.335,0.444,0.779
2553,cruzne02,2013,109,413,49,110,18,0,27,76.0,35,109.0,2.0,0.266,0.321,0.506,0.827
2554,cuddymi01,2013,130,489,74,162,31,3,20,84.0,46,100.0,5.0,0.331,0.387,0.53,0.917
2555,davisch02,2013,160,584,103,167,42,1,53,138.0,72,199.0,12.0,0.286,0.36,0.634,0.994
2556,davisik02,2013,103,317,37,65,14,0,9,33.0,57,101.0,5.0,0.205,0.324,0.334,0.658
2557,davisra01,2013,108,331,49,86,16,2,6,24.0,21,67.0,0.0,0.26,0.302,0.375,0.677
2558,deazaal01,2013,153,607,84,160,27,4,17,62.0,50,147.0,1.0,0.264,0.317,0.405,0.722
2559,dejesda01,2013,84,284,39,71,19,3,6,27.0,29,55.0,0.0,0.25,0.319,0.401,0.72
2560,denorch01,2013,144,473,67,132,21,2,10,47.0,42,84.0,2.0,0.279,0.335,0.395,0.73
2561,derosma01,2013,88,204,23,48,12,1,7,36.0,28,49.0,1.0,0.235,0.323,0.407,0.73
2562,descada01,2013,123,328,43,78,25,1,5,43.0,22,56.0,5.0,0.238,0.284,0.366,0.65
2563,desmoia01,2013,158,600,77,168,38,3,20,80.0,43,145.0,3.0,0.28,0.326,0.453,0.779
2564,dirksan01,2013,131,438,60,112,16,2,9,37.0,42,84.0,2.0,0.256,0.32,0.363,0.683
2565,dobbsgr01,2013,114,237,21,54,11,0,2,22.0,22,40.0,6.0,0.228,0.29,0.3,0.59
2566,dominma01,2013,152,543,56,131,25,0,21,77.0,30,96.0,1.0,0.241,0.278,0.403,0.681
2567,donaljo02,2013,158,579,89,174,37,3,24,93.0,76,110.0,2.0,0.301,0.378,0.499,0.877
2568,doumiry01,2013,135,485,49,120,28,1,14,55.0,48,99.0,4.0,0.247,0.313,0.396,0.709
2569,doziebr01,2013,147,558,72,136,33,4,18,66.0,51,120.0,0.0,0.244,0.305,0.414,0.719
2570,drewst01,2013,124,442,57,112,29,8,13,67.0,54,124.0,3.0,0.253,0.332,0.443,0.775
2571,dudalu01,2013,100,318,42,71,16,0,15,33.0,55,102.0,4.0,0.223,0.336,0.415,0.751
2572,dunnad01,2013,149,525,60,115,15,0,34,86.0,76,189.0,7.0,0.219,0.316,0.442,0.758
2573,dysonja01,2013,87,213,30,55,9,4,2,17.0,21,45.0,1.0,0.258,0.323,0.366,0.689
2574,ellisaj01,2013,115,390,43,93,17,1,10,52.0,45,78.0,1.0,0.238,0.313,0.364,0.677
2575,ellisma01,2013,126,433,46,117,13,2,6,48.0,26,74.0,2.0,0.27,0.308,0.351,0.659
2576,ellsbja01,2013,134,577,92,172,31,8,9,53.0,47,92.0,3.0,0.298,0.35,0.426,0.776
2577,encared01,2013,142,530,90,144,29,1,36,104.0,82,62.0,7.0,0.272,0.366,0.534,0.9
2578,escobal02,2013,158,607,57,142,20,4,4,52.0,19,84.0,1.0,0.234,0.256,0.3,0.556
2579,escobyu01,2013,153,508,61,130,27,1,9,56.0,57,73.0,2.0,0.256,0.329,0.366,0.695
2580,ethiean01,2013,142,482,54,131,33,2,12,52.0,61,95.0,11.0,0.272,0.352,0.423,0.775
2581,fieldpr01,2013,162,624,82,174,36,0,25,106.0,75,117.0,5.0,0.279,0.354,0.457,0.811
2582,flahery01,2013,85,246,28,55,11,0,10,27.0,19,62.0,3.0,0.224,0.279,0.39,0.669
2583,floripe01,2013,134,403,44,89,17,0,9,44.0,33,115.0,1.0,0.221,0.278,0.33,0.608
2584,flowety01,2013,84,256,24,50,11,0,10,24.0,14,94.0,1.0,0.195,0.236,0.355,0.591
2585,fowlede01,2013,119,415,71,109,18,3,12,42.0,65,105.0,1.0,0.263,0.361,0.407,0.768
2586,francju02,2013,89,240,26,53,10,1,13,32.0,25,95.0,3.0,0.221,0.292,0.433,0.725
2587,frandke01,2013,119,252,27,59,10,1,5,26.0,12,29.0,0.0,0.234,0.267,0.341,0.608
2588,frankni01,2013,102,369,38,83,20,1,12,45.0,42,113.0,1.0,0.225,0.303,0.382,0.685
2589,frazito01,2013,150,531,63,124,29,3,19,73.0,50,125.0,1.0,0.234,0.298,0.407,0.705
2590,freemfr01,2013,147,551,89,176,27,2,23,109.0,66,121.0,10.0,0.319,0.389,0.501,0.89
2591,freesda01,2013,138,462,53,121,26,1,9,60.0,47,106.0,1.0,0.262,0.328,0.381,0.709
2592,freimna01,2013,80,190,10,52,8,1,4,24.0,14,31.0,0.0,0.274,0.32,0.389,0.709
2593,fuldsa01,2013,119,176,25,35,0,3,2,17.0,17,28.0,0.0,0.199,0.267,0.267,0.534
2594,gardnbr01,2013,145,539,81,147,33,10,8,52.0,52,127.0,1.0,0.273,0.335,0.416,0.751
2595,gattiev01,2013,105,354,44,86,21,0,21,65.0,21,81.0,4.0,0.243,0.283,0.48,0.763
2596,gentrcr01,2013,106,246,39,69,12,4,2,22.0,29,46.0,2.0,0.28,0.355,0.386,0.741
2597,gillaco01,2013,134,408,46,100,14,3,13,40.0,37,79.0,4.0,0.245,0.304,0.39,0.694
2598,goldspa01,2013,160,602,103,182,36,3,36,125.0,99,145.0,19.0,0.302,0.398,0.551,0.949
2599,gomesjo01,2013,116,312,49,77,17,0,13,52.0,43,89.0,3.0,0.247,0.333,0.426,0.759
2600,gomesya01,2013,88,293,45,86,18,2,11,38.0,18,67.0,0.0,0.294,0.33,0.481,0.811
2601,gomezca01,2013,147,536,80,152,27,10,24,73.0,37,146.0,2.0,0.284,0.326,0.506,0.832
2602,gonzaad01,2013,157,583,69,171,32,0,22,100.0,47,98.0,6.0,0.293,0.341,0.461,0.802
2603,gonzaca01,2013,110,391,72,118,23,6,26,70.0,41,118.0,2.0,0.302,0.366,0.591,0.957
2604,gordoal01,2013,156,633,90,168,27,6,20,81.0,52,141.0,7.0,0.265,0.318,0.422,0.74
2605,gregodi01,2013,103,357,47,90,16,3,7,28.0,37,65.0,5.0,0.252,0.322,0.373,0.695
2606,guzmaje01,2013,126,288,33,65,17,0,9,35.0,27,79.0,1.0,0.226,0.292,0.378,0.67
2607,gyorkje01,2013,125,486,62,121,26,0,23,63.0,33,123.0,1.0,0.249,0.296,0.444,0.74
2608,hafnetr01,2013,82,262,31,53,8,1,12,37.0,32,79.0,2.0,0.202,0.289,0.378,0.667
2609,hairsje02,2013,96,204,17,43,7,0,2,22.0,14,22.0,0.0,0.211,0.258,0.275,0.533
2610,hamiljo03,2013,151,576,73,144,32,5,21,79.0,47,158.0,4.0,0.25,0.302,0.432,0.734
2611,hannaja01,2013,83,139,12,30,5,1,1,14.0,19,38.0,1.0,0.216,0.308,0.288,0.596
2612,hardyjj01,2013,159,601,66,158,27,0,25,76.0,38,73.0,3.0,0.263,0.306,0.433,0.739
2613,harpebr03,2013,118,424,71,116,24,3,20,58.0,61,94.0,4.0,0.274,0.362,0.486,0.848
2614,headlch01,2013,141,520,59,130,35,2,13,50.0,67,142.0,7.0,0.25,0.334,0.4,0.734
2615,hechaad01,2013,148,543,30,123,14,8,3,42.0,30,96.0,1.0,0.227,0.267,0.298,0.565
2616,heisech01,2013,87,224,29,53,11,1,9,23.0,9,51.0,0.0,0.237,0.264,0.415,0.679
2617,heltoto01,2013,124,397,41,99,22,1,15,61.0,40,87.0,1.0,0.249,0.314,0.423,0.737
2618,herrejo03,2013,81,195,16,57,7,2,1,16.0,14,24.0,3.0,0.292,0.336,0.364,0.7
2619,heywaja01,2013,104,382,67,97,22,1,14,38.0,48,73.0,1.0,0.254,0.337,0.427,0.764
2620,hicksaa01,2013,81,281,37,54,11,3,8,27.0,24,84.0,0.0,0.192,0.254,0.338,0.592
2621,hillaa01,2013,87,327,45,95,21,1,11,41.0,29,48.0,2.0,0.291,0.347,0.462,0.809
2622,hollima01,2013,141,520,103,156,31,1,22,94.0,69,86.0,5.0,0.3,0.379,0.49,0.869
2623,hosmeer01,2013,159,623,86,188,34,3,17,79.0,51,100.0,4.0,0.302,0.353,0.448,0.801
2624,howarry01,2013,80,286,34,76,20,2,11,43.0,23,95.0,4.0,0.266,0.314,0.465,0.779
2625,hundlni01,2013,114,373,35,87,19,0,13,44.0,26,98.0,5.0,0.233,0.281,0.389,0.67
2626,hunteto01,2013,144,606,90,184,37,5,17,84.0,26,113.0,0.0,0.304,0.327,0.465,0.792
2627,iannech01,2013,115,325,40,73,15,0,11,39.0,68,100.0,2.0,0.225,0.355,0.372,0.727
2628,ibanera01,2013,124,454,54,110,20,2,29,65.0,42,128.0,1.0,0.242,0.306,0.487,0.793
2629,infanom01,2013,118,453,54,144,24,3,10,51.0,20,44.0,1.0,0.318,0.345,0.45,0.795
2630,izturma01,2013,107,365,33,86,12,0,5,32.0,27,38.0,0.0,0.236,0.286,0.31,0.596
2631,jacksau01,2013,129,552,99,150,30,7,12,49.0,52,129.0,0.0,0.272,0.333,0.417,0.75
2632,jayjo02,2013,157,548,75,151,27,2,7,67.0,52,103.0,7.0,0.276,0.336,0.37,0.706
2633,jennide01,2013,139,527,82,133,31,6,14,54.0,64,115.0,0.0,0.252,0.331,0.414,0.745
2634,johnsch05,2013,142,514,54,165,34,0,12,68.0,29,116.0,5.0,0.321,0.356,0.457,0.813
2635,johnske05,2013,118,366,41,86,12,2,16,52.0,35,99.0,1.0,0.235,0.3,0.41,0.71
2636,jonesad01,2013,160,653,100,186,35,1,33,108.0,25,136.0,4.0,0.285,0.31,0.493,0.803
2637,jonesga02,2013,144,403,41,94,26,2,15,51.0,31,101.0,0.0,0.233,0.285,0.419,0.704
2638,joycema01,2013,140,413,61,97,22,0,18,47.0,59,87.0,0.0,0.235,0.326,0.419,0.745
2639,kawasmu01,2013,96,240,27,55,6,5,1,24.0,32,41.0,0.0,0.229,0.316,0.308,0.624
2640,kellydo01,2013,112,216,33,48,6,1,6,23.0,27,28.0,1.0,0.222,0.304,0.343,0.647
2641,kendrho01,2013,122,478,55,142,21,4,13,54.0,23,89.0,5.0,0.297,0.327,0.439,0.766
2642,keppije01,2013,117,423,38,107,13,1,4,40.0,20,41.0,1.0,0.253,0.283,0.317,0.6
2643,kinslia01,2013,136,545,85,151,31,2,13,72.0,51,59.0,0.0,0.277,0.335,0.413,0.748
2644,kipnija01,2013,149,564,86,160,36,4,17,84.0,76,143.0,3.0,0.284,0.363,0.452,0.815
2645,konerpa01,2013,126,467,41,114,16,0,12,54.0,45,74.0,2.0,0.244,0.308,0.355,0.663
2646,kotsama01,2013,104,155,8,30,2,0,1,12.0,13,25.0,0.0,0.194,0.253,0.226,0.479
2647,kozmape01,2013,143,410,44,89,20,0,1,35.0,34,91.0,8.0,0.217,0.275,0.273,0.548
2648,kubelja01,2013,89,241,21,53,8,1,5,32.0,24,82.0,3.0,0.22,0.288,0.324,0.612
2649,lagarju01,2013,121,392,35,95,21,5,4,34.0,20,96.0,4.0,0.242,0.278,0.352,0.63
2650,larocad01,2013,152,511,70,121,19,3,20,62.0,72,131.0,10.0,0.237,0.329,0.403,0.732
2651,lawribr01,2013,107,401,41,102,18,3,11,46.0,30,68.0,1.0,0.254,0.304,0.397,0.701
2652,lemahdj01,2013,109,404,39,113,21,3,2,28.0,19,67.0,2.0,0.28,0.31,0.361,0.671
2653,lindad01,2013,143,465,67,134,26,1,23,67.0,51,103.0,5.0,0.288,0.356,0.497,0.853
2654,lobatjo01,2013,100,277,38,69,15,2,7,32.0,30,65.0,0.0,0.249,0.32,0.394,0.714
2655,lombast02,2013,118,290,25,75,15,1,2,22.0,8,34.0,1.0,0.259,0.276,0.338,0.614
2656,loneyja01,2013,158,549,54,164,33,0,13,75.0,44,77.0,6.0,0.299,0.348,0.43,0.778
2657,longoev01,2013,160,614,91,165,39,3,32,88.0,70,162.0,10.0,0.269,0.341,0.498,0.839
2658,loughda01,2013,96,315,35,90,17,4,5,33.0,10,52.0,0.0,0.286,0.305,0.413,0.718
2659,lowrije01,2013,154,603,80,175,45,2,15,75.0,50,91.0,3.0,0.29,0.342,0.446,0.788
2660,lucased01,2013,94,351,43,90,14,1,4,28.0,26,78.0,1.0,0.256,0.307,0.336,0.643
2661,lucrojo01,2013,147,521,59,146,25,6,18,82.0,46,69.0,2.0,0.28,0.334,0.455,0.789
2662,machama01,2013,156,667,88,189,51,3,14,71.0,29,113.0,0.0,0.283,0.312,0.432,0.744
2663,markani01,2013,160,634,89,172,24,0,10,59.0,55,76.0,3.0,0.271,0.326,0.356,0.682
2664,martest01,2013,135,510,83,143,26,10,12,35.0,25,138.0,2.0,0.28,0.313,0.441,0.754
2665,martijd02,2013,86,296,24,74,17,0,7,36.0,10,82.0,0.0,0.25,0.272,0.378,0.65
2666,martile01,2013,147,457,66,119,21,6,8,49.0,28,104.0,0.0,0.26,0.301,0.385,0.686
2667,martiru01,2013,127,438,51,99,21,0,15,55.0,58,108.0,2.0,0.226,0.316,0.377,0.693
2668,martivi01,2013,159,605,68,182,36,0,14,83.0,54,62.0,10.0,0.301,0.354,0.43,0.784
2669,mauerjo01,2013,113,445,62,144,35,0,11,47.0,61,89.0,7.0,0.324,0.404,0.476,0.88
2670,maybejo02,2013,134,353,47,80,23,1,11,39.0,27,90.0,1.0,0.227,0.281,0.391,0.672
2671,mccanbr01,2013,102,356,43,91,13,0,20,57.0,39,66.0,3.0,0.256,0.327,0.461,0.788
2672,mccutan01,2013,157,583,97,185,38,5,21,84.0,78,101.0,12.0,0.317,0.395,0.508,0.903
2673,mclouna01,2013,146,531,76,137,31,4,12,36.0,53,86.0,1.0,0.258,0.325,0.399,0.724
2674,mercejo03,2013,103,333,33,95,22,2,8,27.0,22,62.0,6.0,0.285,0.329,0.435,0.764
2675,mesorde01,2013,103,323,31,77,13,0,9,42.0,24,61.0,4.0,0.238,0.287,0.362,0.649
2676,middlwi01,2013,94,348,41,79,18,0,17,49.0,20,98.0,3.0,0.227,0.267,0.425,0.692
2677,molinjo01,2013,99,283,26,66,14,0,2,18.0,22,63.0,1.0,0.233,0.286,0.304,0.59
2678,molinya01,2013,136,505,68,161,44,0,12,80.0,30,55.0,4.0,0.319,0.355,0.477,0.832
2679,montemi01,2013,116,413,44,95,14,0,11,42.0,51,110.0,4.0,0.23,0.311,0.344,0.655
2680,moralke01,2013,156,602,64,167,34,0,23,80.0,49,114.0,6.0,0.277,0.331,0.449,0.78
2681,morelmi01,2013,147,462,60,107,24,1,23,60.0,45,117.0,1.0,0.232,0.295,0.437,0.732
2682,morneju01,2013,127,495,56,128,32,0,17,74.0,37,98.0,3.0,0.259,0.307,0.426,0.733
2683,morrilo01,2013,85,293,32,71,13,4,6,36.0,38,56.0,5.0,0.242,0.329,0.375,0.704
2684,mossbr01,2013,145,446,73,114,23,3,30,87.0,50,140.0,3.0,0.256,0.329,0.522,0.851
2685,moustmi01,2013,136,472,42,110,26,0,12,42.0,32,83.0,1.0,0.233,0.28,0.364,0.644
2686,murphda07,2013,142,436,51,96,26,1,13,45.0,37,59.0,2.0,0.22,0.281,0.374,0.655
2687,murphda08,2013,161,658,92,188,38,4,13,78.0,32,95.0,2.0,0.286,0.317,0.415,0.732
2688,myerswi01,2013,88,335,50,98,23,0,13,53.0,33,91.0,6.0,0.293,0.352,0.478,0.83
2689,napolmi01,2013,139,498,79,129,38,2,23,92.0,73,187.0,3.0,0.259,0.353,0.482,0.835
2690,navada01,2013,134,458,77,139,29,0,12,66.0,51,93.0,2.0,0.303,0.368,0.445,0.813
2691,navardi01,2013,89,240,31,72,7,0,13,34.0,23,36.0,1.0,0.3,0.36,0.492,0.852
2692,nixja01,2013,87,267,32,63,9,1,3,24.0,24,80.0,1.0,0.236,0.296,0.311,0.607
2693,nixla01,2013,81,128,11,23,4,0,2,7.0,8,44.0,2.0,0.18,0.228,0.258,0.486
2694,norride01,2013,98,264,41,65,16,0,9,30.0,37,71.0,1.0,0.246,0.337,0.409,0.746
2695,nunezed02,2013,90,304,38,79,17,4,3,28.0,20,51.0,1.0,0.26,0.301,0.372,0.673
2696,ortizda01,2013,137,518,84,160,38,2,30,103.0,76,88.0,27.0,0.309,0.394,0.564,0.958
2697,overbly01,2013,142,445,43,107,24,1,14,59.0,36,111.0,0.0,0.24,0.295,0.393,0.688
2698,pachejo01,2013,95,247,23,59,15,0,1,22.0,10,38.0,0.0,0.239,0.267,0.312,0.579
2699,parmech01,2013,101,294,21,67,13,0,8,24.0,33,81.0,0.0,0.228,0.303,0.354,0.657
2700,parrage01,2013,156,601,79,161,43,4,10,48.0,48,100.0,3.0,0.268,0.32,0.403,0.723
2701,paulxa01,2013,97,209,24,51,12,0,7,32.0,27,53.0,3.0,0.244,0.331,0.402,0.733
2702,pedrodu01,2013,160,641,91,193,42,2,9,84.0,73,75.0,4.0,0.301,0.369,0.415,0.784
2703,penaca01,2013,85,277,38,58,13,1,8,25.0,43,89.0,5.0,0.209,0.316,0.35,0.666
2704,pencehu01,2013,162,629,91,178,35,5,27,99.0,52,115.0,3.0,0.283,0.336,0.483,0.819
2705,pennicl01,2013,96,269,25,65,13,1,1,18.0,26,54.0,5.0,0.242,0.307,0.309,0.616
2706,peraljh01,2013,107,409,50,124,30,0,11,55.0,35,98.0,2.0,0.303,0.357,0.457,0.814
2708,perezsa02,2013,138,496,48,145,25,3,13,79.0,21,63.0,2.0,0.292,0.318,0.433,0.751
2709,phillbr01,2013,151,606,80,158,24,2,18,103.0,39,98.0,6.0,0.261,0.301,0.396,0.697
2710,pierrju01,2013,113,308,36,76,11,2,1,8.0,13,27.0,0.0,0.247,0.277,0.305,0.582
2711,pierzaj01,2013,134,503,48,137,24,1,17,70.0,11,76.0,2.0,0.272,0.285,0.425,0.71
2712,plouftr01,2013,129,477,44,121,22,1,14,52.0,34,112.0,1.0,0.254,0.301,0.392,0.693
2713,polanpl01,2013,118,377,33,98,13,0,1,23.0,23,31.0,1.0,0.26,0.3,0.302,0.602
2714,polloaj01,2013,137,443,64,119,28,5,8,38.0,33,82.0,1.0,0.269,0.319,0.409,0.728
2715,poseybu01,2013,148,520,61,153,34,1,15,72.0,60,70.0,8.0,0.294,0.363,0.45,0.813
2716,pradoma01,2013,155,609,70,172,36,2,14,82.0,47,53.0,2.0,0.282,0.331,0.417,0.748
2717,profaju01,2013,85,286,30,67,11,0,6,26.0,26,63.0,0.0,0.234,0.297,0.336,0.633
2718,puigya01,2013,104,382,66,122,21,2,19,42.0,36,97.0,6.0,0.319,0.375,0.534,0.909
2719,pujolal01,2013,99,391,49,101,19,0,17,64.0,40,55.0,8.0,0.258,0.322,0.437,0.759
2720,puntoni01,2013,116,294,34,75,15,0,2,21.0,33,67.0,0.0,0.255,0.328,0.327,0.655
2721,quentca01,2013,82,276,42,76,21,0,13,44.0,31,55.0,0.0,0.275,0.344,0.493,0.837
2722,quintom01,2013,95,315,28,70,9,2,2,21.0,38,70.0,7.0,0.222,0.304,0.283,0.587
2723,raburry01,2013,87,243,40,66,18,0,16,55.0,29,67.0,0.0,0.272,0.348,0.543,0.891
2724,ramiral03,2013,158,637,68,181,39,2,6,48.0,26,68.0,2.0,0.284,0.31,0.38,0.69
2725,ramirar01,2013,92,304,43,86,18,0,12,49.0,36,55.0,0.0,0.283,0.356,0.461,0.817
2726,ramirha01,2013,86,304,62,105,25,2,20,57.0,27,52.0,3.0,0.345,0.396,0.638,1.034
2727,rasmuco01,2013,118,417,57,115,26,1,22,66.0,37,135.0,0.0,0.276,0.334,0.501,0.835
2728,reddijo01,2013,114,385,54,87,19,2,12,56.0,46,86.0,1.0,0.226,0.304,0.379,0.683
2729,rendoan01,2013,98,351,40,93,23,1,7,35.0,31,69.0,3.0,0.265,0.32,0.396,0.716
2730,reverbe01,2013,88,315,37,96,9,3,0,17.0,16,36.0,1.0,0.305,0.338,0.352,0.69
2731,reyesjo01,2013,93,382,58,113,20,0,10,37.0,34,47.0,2.0,0.296,0.352,0.427,0.779
2732,reynoma01,2013,99,335,40,72,8,0,15,48.0,43,123.0,1.0,0.215,0.302,0.373,0.675
2733,riosal01,2013,109,430,57,119,22,2,12,55.0,32,78.0,2.0,0.277,0.326,0.421,0.747
2734,rizzoan01,2013,160,606,71,141,40,2,23,80.0,76,127.0,7.0,0.233,0.317,0.419,0.736
2735,robinde02,2013,102,192,21,49,7,3,0,8.0,18,44.0,0.0,0.255,0.319,0.323,0.642
2736,robinsh01,2013,99,144,22,36,2,1,2,16.0,23,17.0,0.0,0.25,0.345,0.319,0.664
2737,rodrise01,2013,96,195,21,48,10,1,5,23.0,17,59.0,0.0,0.246,0.304,0.385,0.689
2738,rolliji01,2013,160,600,65,151,36,2,6,39.0,59,93.0,6.0,0.252,0.317,0.348,0.665
2739,rosarwi01,2013,121,449,63,131,22,1,21,79.0,15,109.0,0.0,0.292,0.314,0.486,0.8
2740,rossco01,2013,94,317,33,88,17,1,8,38.0,25,50.0,1.0,0.278,0.326,0.413,0.739
2741,ruggiju01,2013,128,424,49,94,18,1,18,50.0,41,114.0,1.0,0.222,0.29,0.396,0.686
2742,ruizca01,2013,92,310,30,83,16,0,5,37.0,18,39.0,3.0,0.268,0.306,0.368,0.674
2743,rutlejo01,2013,88,285,45,67,6,1,7,19.0,22,62.0,1.0,0.235,0.289,0.337,0.626
2744,ryanbr01,2013,87,260,23,50,10,0,3,21.0,21,60.0,1.0,0.192,0.252,0.265,0.517
2745,saltaja01,2013,121,425,68,116,40,0,14,65.0,43,139.0,3.0,0.273,0.338,0.466,0.804
2746,sanchga01,2013,136,264,29,67,18,0,7,36.0,44,51.0,1.0,0.254,0.352,0.402,0.754
2747,sandopa01,2013,141,525,52,146,27,2,14,79.0,47,79.0,5.0,0.278,0.334,0.417,0.751
2748,santaca01,2013,154,541,75,145,39,1,20,74.0,93,110.0,6.0,0.268,0.373,0.455,0.828
2749,santira01,2013,80,205,27,46,8,1,1,14.0,21,32.0,0.0,0.224,0.295,0.288,0.583
2750,saundmi01,2013,132,406,59,96,23,3,12,46.0,54,118.0,4.0,0.236,0.322,0.397,0.719
2751,schafjo02,2013,94,231,32,57,8,3,3,21.0,29,73.0,2.0,0.247,0.331,0.346,0.677
2752,schaflo01,2013,134,298,29,63,15,3,4,33.0,25,60.0,1.0,0.211,0.272,0.322,0.594
2753,schiena01,2013,137,462,56,116,32,3,21,68.0,29,94.0,3.0,0.251,0.292,0.47,0.762
2754,schumsk01,2013,125,319,31,84,16,0,2,30.0,28,54.0,0.0,0.263,0.323,0.332,0.655
2755,scottlu01,2013,91,253,27,61,13,2,9,40.0,30,63.0,1.0,0.241,0.317,0.415,0.732
2756,scutama01,2013,127,488,57,145,23,3,2,31.0,45,34.0,0.0,0.297,0.354,0.369,0.723
2757,seageky01,2013,160,615,79,160,32,2,22,69.0,68,122.0,1.0,0.26,0.331,0.426,0.757
2758,segurje01,2013,146,588,74,173,20,10,12,49.0,25,84.0,1.0,0.294,0.322,0.423,0.745
2759,shuckja01,2013,129,437,60,128,20,3,2,39.0,27,54.0,0.0,0.293,0.329,0.366,0.695
2760,simmoan01,2013,157,606,76,150,27,6,17,59.0,40,55.0,1.0,0.248,0.292,0.396,0.688
2761,smithse01,2013,117,368,49,93,27,0,8,40.0,39,94.0,4.0,0.253,0.324,0.391,0.715
2762,smoakju01,2013,131,454,53,108,19,0,20,50.0,64,119.0,1.0,0.238,0.331,0.412,0.743
2763,snidetr01,2013,111,261,28,56,12,2,5,25.0,24,75.0,3.0,0.215,0.281,0.333,0.614
2764,sogarer01,2013,130,368,45,98,24,3,2,35.0,27,51.0,2.0,0.266,0.313,0.364,0.677
2765,solando01,2013,102,361,33,90,13,1,3,34.0,23,57.0,3.0,0.249,0.293,0.316,0.609
2766,soriaal01,2013,93,362,47,92,24,1,17,51.0,15,89.0,2.0,0.254,0.282,0.467,0.749
2767,spande01,2013,153,610,75,170,28,11,4,47.0,42,77.0,0.0,0.279,0.325,0.38,0.705
2768,stantmi03,2013,116,425,62,106,26,0,24,62.0,74,140.0,5.0,0.249,0.36,0.48,0.84
2769,stewach01,2013,109,294,28,62,6,0,4,25.0,30,49.0,0.0,0.211,0.28,0.272,0.552
2770,stubbdr01,2013,146,430,59,100,21,2,10,45.0,44,141.0,1.0,0.233,0.302,0.36,0.662
2771,suzukic01,2013,150,520,57,136,15,3,7,35.0,26,63.0,4.0,0.262,0.296,0.342,0.638
2772,swishni01,2013,145,549,74,135,27,2,22,63.0,77,138.0,3.0,0.246,0.337,0.423,0.76
2773,tabatjo01,2013,106,308,35,87,17,5,6,33.0,23,45.0,0.0,0.282,0.332,0.429,0.761
2774,thomacl02,2013,92,290,39,62,15,0,4,13.0,30,92.0,1.0,0.214,0.287,0.307,0.594
2775,torrean02,2013,103,272,33,68,17,1,2,21.0,22,61.0,1.0,0.25,0.302,0.342,0.644
2776,tracych01,2013,92,129,6,26,4,0,4,11.0,7,25.0,0.0,0.202,0.243,0.326,0.569
2777,troutmi01,2013,157,589,109,190,39,9,27,97.0,110,136.0,10.0,0.323,0.424,0.557,0.981
2778,trumbma01,2013,159,620,85,145,30,2,34,100.0,54,184.0,6.0,0.234,0.294,0.453,0.747
2779,tuiasma01,2013,81,164,26,40,7,0,7,30.0,25,57.0,0.0,0.244,0.344,0.415,0.759
2780,tulowtr01,2013,126,446,72,139,27,0,25,82.0,57,85.0,5.0,0.312,0.386,0.54,0.926
2781,turneju01,2013,86,200,12,56,13,1,2,16.0,11,34.0,1.0,0.28,0.316,0.385,0.701
